,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
1942,FDC28,OUT018,1522.111843538583
1943,FDU16,OUT018,1187.7621455590256
1944,NCD19,OUT035,1007.7212615102542
1945,FDU21,OUT046,816.0289766168021
1946,FDV59,OUT027,5348.075451491795
1947,FDU03,OUT045,3062.3101782448184
1948,FDC33,OUT010,559.3548697633764
1949,NCR42,OUT035,832.8333668796292
1950,DRH59,OUT035,1276.3984314904503
1951,NCM31,OUT035,2094.050533448395
1952,FDS50,OUT035,3667.968337556675
1953,FDP39,OUT046,847.0375369728595
1954,FDQ55,OUT013,1947.9688071150724
1955,FDV36,OUT019,334.4909672678243
1956,FDI05,OUT027,2189.19919414804
1957,FDS45,OUT027,2807.4070767729236
1958,FDA39,OUT045,781.2077015252748
1959,FDC37,OUT010,268.9386611646819
1960,FDJ60,OUT027,4405.05097627407
1961,DRQ35,OUT046,1974.023674041658
1962,NCJ06,OUT046,1957.7186321085742
1963,NCY42,OUT018,2015.3204394380332
1964,DRM37,OUT049,3229.2330267608436
1965,FDR14,OUT045,813.028546688615
1966,FDE51,OUT049,812.5401163093184
1967,FDT33,OUT017,2771.19774016315
1968,FDR08,OUT013,1787.397116299744
1969,FDE36,OUT010,445.5760838396359
1970,FDL22,OUT019,245.0827418624633
1971,FDR44,OUT013,2088.623303775201
1972,FDI56,OUT019,245.0827418624633
1973,FDE47,OUT010,350.4964898305443
1974,FDV27,OUT010,250.05941656243067
1975,FDV10,OUT049,812.5401163093184
1976,FDC40,OUT045,1181.307446572302
1977,NCX41,OUT013,3504.7419583472765
1978,NCQ38,OUT027,2706.8842485597543
1979,FDV12,OUT027,2693.2042083617393
1980,FDE52,OUT017,1439.0661422434946
1981,FDG20,OUT027,4575.32188500829
1982,FDV16,OUT027,1532.2873678344486
1983,FDI32,OUT017,1823.040132474152
1984,FDJ32,OUT049,1075.6347779936596
1985,FDN39,OUT018,2588.10003588807
1986,FDY34,OUT017,2774.6866004706335
1987,FDC14,OUT035,833.3477662204571
1988,FDA55,OUT017,3671.7039068847416
1989,FDZ50,OUT010,537.7803421449719
1990,DRG13,OUT049,2667.342462034105
1991,FDP01,OUT013,2491.547621231304
1992,NCG54,OUT017,2911.631275163913
1993,FDM13,OUT045,2056.645726459837
1994,NCO18,OUT027,4726.2817419023795
1995,NCW41,OUT013,2494.122312874024
1996,FDM52,OUT027,3883.7315833029975
1997,NCF55,OUT035,829.3445065721455
1998,FDT09,OUT046,2103.448418569197
1999,NCM19,OUT035,1812.707172412333
2000,FDW12,OUT018,2020.4037905487576
2001,FDP15,OUT019,740.3410176486113
2002,FDK36,OUT045,780.148229180852
2003,FDZ25,OUT035,3004.7894459288614
2004,NCW06,OUT049,3228.1609966086608
2005,FDW60,OUT046,3008.125931259233
2006,DRC49,OUT013,2236.6724520870107
2007,NCT17,OUT035,3321.256055374923
2008,NCN06,OUT018,2433.582164746432
2009,FDC45,OUT013,2798.120331041209
2010,DRJ47,OUT019,475.3165338685858
2011,NCF06,OUT045,3872.1080472455733
2012,FDE21,OUT010,318.5239456712209
2013,DRG27,OUT013,807.0640941249476
2014,FDW40,OUT049,2102.3763884170144
2015,NCO53,OUT046,3129.3547067630716
2016,FDE23,OUT049,817.0884489612249
2017,FDQ16,OUT046,1738.9127049998237
2018,FDS26,OUT045,3874.524877400874
2019,FDZ13,OUT010,0.7830381488847706
2020,FDS14,OUT049,2499.8256467486863
2021,FDC10,OUT045,1922.0196115896142
2022,FDY16,OUT049,3130.9411362560822
2023,FDJ20,OUT035,2171.2100761517763
2024,FDV43,OUT035,816.6218665094227
2025,FDZ32,OUT027,2807.4070767729236
2026,FDR23,OUT046,2909.162926990407
2027,FDN24,OUT035,847.0853538618851
2028,FDE34,OUT027,4927.190927563039
2029,FDU31,OUT013,3505.2563576881043
2030,FDW33,OUT018,1502.3729650196383
2031,FDU26,OUT046,1958.233031449402
2032,FDE20,OUT027,4456.998148384335
2033,NCW05,OUT035,1797.772784262733
2034,FDB22,OUT018,2271.698270072863
2035,FDO56,OUT046,1945.4151188666176
2036,FDA19,OUT027,3389.4879106819217
2037,DRI39,OUT045,935.2037986687776
2038,FDH52,OUT018,936.0343402528558
2039,FDZ50,OUT035,3206.7526644999552
2040,NCN42,OUT035,2340.0317351876033
2041,FDB53,OUT013,2409.8397123793047
2042,DRG11,OUT017,1732.786041050935
2043,DRK11,OUT027,3786.3139292164265
2044,FDQ60,OUT017,1972.4455310963249
2045,FDT36,OUT017,808.3241851424755
2046,DRG25,OUT018,2843.026178710089
2047,DRJ23,OUT046,3227.2159659294794
2048,FDG05,OUT035,2585.5006656472037
2049,NCK06,OUT018,1725.030364973084
2050,FDU52,OUT017,2500.2769340908285
2051,FDW07,OUT018,1218.548181129357
2052,NCM17,OUT045,779.076199028669
2053,FDA22,OUT045,2763.168292759189
2054,NCA41,OUT018,2941.832468555678
2055,FDF38,OUT035,833.3477662204571
2056,FDH52,OUT046,1134.8557266332011
2057,FDY58,OUT019,647.8446996016835
2058,FDZ16,OUT045,3162.061498769588
2059,NCM18,OUT017,1067.3723557079777
2060,FDA22,OUT018,2550.068442575269
2061,NCJ43,OUT035,3000.78618628055
2062,FDI34,OUT027,5651.705784447242
2063,FDG56,OUT046,1075.0771471823043
2064,FDS34,OUT046,1944.3430887144345
2065,DRC01,OUT035,860.3223932654357
2066,FDQ04,OUT035,813.133006201939
2067,FDK04,OUT035,1023.2822772689126
2068,FDT51,OUT049,1737.4100435092873
2069,FDV26,OUT017,3229.126683291631
2070,FDS04,OUT049,2106.6208459262198
2071,FDW43,OUT018,3367.0360548426415
2072,FDQ28,OUT010,420.00603365685197
2073,NCK06,OUT017,1954.6810591432325
2074,FDS23,OUT018,1871.2316773546804
2075,FDZ36,OUT019,553.267538923209
2076,FDE56,OUT018,1004.4879631383965
2077,FDW10,OUT027,4591.0189860376695
2078,NCN14,OUT045,3056.1547969819107
2079,NCQ18,OUT045,1597.590019361519
2080,FDW08,OUT017,1722.412543361002
2081,FDU43,OUT035,3982.4636565151886
2082,FDR33,OUT010,272.7981208548456
2083,FDM24,OUT010,422.7934631948326
2084,NCZ05,OUT046,1619.408997518216
2085,NCV41,OUT035,1889.6843692481534
2086,FDV11,OUT018,2692.626585375822
2087,NCY05,OUT035,816.6218665094227
2088,FDV44,OUT018,2949.703249204383
2089,FDW32,OUT049,1336.0825220301936
2090,NCU18,OUT027,3397.537781343216
2091,NCC43,OUT035,4062.619425557599
2092,FDW19,OUT013,1729.1628800063218
2093,FDN31,OUT035,3305.0445550047166
2094,FDI48,OUT045,818.1118977993394
2095,FDS24,OUT017,1437.9941120913113
2096,FDF46,OUT049,1941.411859218306
2097,DRG23,OUT017,2501.7487335669484
2098,FDG14,OUT018,2272.9221614934236
2099,NCY30,OUT049,3026.8893372635644
2100,FDO28,OUT018,1743.352467737532
2101,DRD24,OUT035,2194.9570478424494
2102,FDI33,OUT049,1438.1004555605248
2103,FDN32,OUT046,3130.4267369152544
2104,FDR16,OUT045,3444.345794382867
2105,FDF26,OUT046,2500.3400460895145
2106,NCN29,OUT018,704.9120389829156
2107,FDE20,OUT045,2774.8295951609443
2108,FDA46,OUT046,3228.1609966086608
2109,FDU28,OUT045,3162.061498769588
2110,FDQ48,OUT045,1603.7454006244266
2111,FDV36,OUT013,2084.6199242327457
2112,FDR14,OUT018,724.8480755242513
2113,FDP23,OUT017,3509.9515488849
2114,FDP56,OUT013,824.5833005109826
2115,FDK48,OUT010,109.69852947873824
2116,FDR48,OUT046,2503.3145070561704
2117,NCY29,OUT049,968.1533166085992
2118,FDM22,OUT018,731.0034567871587
2119,DRJ01,OUT013,2652.517347240109
2120,FDZ43,OUT045,3879.6082285115986
2121,FDV03,OUT035,2578.1810046208625
2122,FDX11,OUT027,4912.742860534345
2123,NCA41,OUT027,5042.208717778834
2124,FDE38,OUT017,2770.683340822322
2125,FDI27,OUT018,708.923359941457
2126,FDN32,OUT013,3120.1625125809246
2127,NCN43,OUT017,1956.1528586193524
2128,FDB47,OUT027,5228.195709881651
2129,FDV03,OUT017,2501.7487335669484
2130,NCN30,OUT045,1609.7502343067931
2131,NCV54,OUT010,317.4519155190378
2132,FDV07,OUT013,1728.648480665494
2133,FDP07,OUT049,3305.5400864298135
2134,FDK48,OUT018,999.8055520038424
2135,FDM15,OUT019,434.7941685124797
2136,FDY19,OUT027,3157.3011189905205
2137,FDK46,OUT046,3945.707726350671
2138,FDY11,OUT045,1125.228196864289
2139,FDH09,OUT046,847.0375369728595
2140,FDO08,OUT027,4236.110422146334
2141,FDU14,OUT013,3936.5155321685243
2142,FDD22,OUT027,2910.7792880501966
2143,FDM27,OUT017,2507.051333761926
2144,FDL02,OUT027,2791.195576402717
2145,NCA17,OUT035,2340.0317351876033
2146,FDE38,OUT019,442.38561197128024
2147,NCG07,OUT049,3228.1609966086608
2148,DRC27,OUT013,3935.443502016341
2149,FDA27,OUT035,4066.6226852059103
2150,FDW40,OUT045,2067.2349987094094
2151,DRI11,OUT013,1929.1305740526125
2152,FDN50,OUT046,1505.7513083616589
2153,FDR12,OUT046,2809.9709848685493
2154,FDT34,OUT027,2692.6898090209115
2155,FDW11,OUT035,1144.8640991063144
2156,NCO30,OUT027,4943.402427933246
2157,FDZ34,OUT017,3223.1063628119546
2158,FDU45,OUT017,1798.6270273170435
2159,NCD42,OUT035,832.8333668796292
2160,FDX25,OUT045,3064.3784746552546
2161,NCR29,OUT046,969.4233131511489
2162,FDX43,OUT019,466.2807379454905
2163,FDB04,OUT010,208.63469443287295
2164,FDR49,OUT027,1531.7729684936207
2165,FDS39,OUT018,1880.3535781681576
2166,FDW58,OUT045,1598.662049513702
2167,FDG22,OUT019,13.428256960822637
2168,FDG31,OUT017,1128.2104075032971
2169,NCV53,OUT027,5900.600641221596
2170,DRJ37,OUT035,2580.1980654522267
2171,FDV07,OUT035,1830.9357336139033
2172,FDW52,OUT018,2436.950116471359
2173,FDT15,OUT045,3062.3101782448184
2174,FDD02,OUT018,1721.1709052829203
2175,FDM16,OUT035,1237.9901121726523
2176,NCE55,OUT046,2911.1799878217707
2177,FDB57,OUT018,3230.1258341582115
2178,FDQ04,OUT013,803.5752338174639
2179,FDQ47,OUT019,6.667448293091184
2180,FDY14,OUT019,730.233191573333
2181,DRK37,OUT017,3226.195453795502
2182,FDO25,OUT017,3510.8965795640815
2183,FDL57,OUT046,3946.2221256914986
2184,NCK29,OUT018,1850.5458460116115
2185,FDK46,OUT027,5911.608820610487
2186,NCB43,OUT010,532.6969910342475
2187,DRE01,OUT027,5895.39732024028
2188,FDC46,OUT018,2841.9541485579057
2189,FDQ23,OUT045,1593.1561283748542
2190,FDX38,OUT049,816.0289766168021
2191,FDG60,OUT018,3476.8001792829427
2192,FDW55,OUT017,3947.745443185824
2193,FDP39,OUT013,808.1235664693704
2194,FDB20,OUT018,1052.3959414043718
2195,FDV21,OUT017,2094.2634057570344
2196,FDZ02,OUT013,1491.9982237198453
2197,FDP19,OUT027,3360.6957749331864
2198,FDA38,OUT035,4062.619425557599
2199,FDH22,OUT045,2059.940725249837
2200,DRM11,OUT045,3869.018956262026
2201,FDO12,OUT027,5042.208717778834
2202,FDT14,OUT049,1957.161001297219
2203,FDW34,OUT010,763.1657804488757
2204,FDG04,OUT027,5042.208717778834
2205,FDW59,OUT018,1193.8586506757624
2206,FDR33,OUT018,1523.1838736907662
2207,FDP32,OUT013,2081.131063925262
2208,FDL13,OUT027,5808.6211795457975
2209,FDD22,OUT013,1786.325086147561
2210,FDV40,OUT027,2053.722648715203
2211,NCD55,OUT046,823.1058404513519
2212,FDQ20,OUT010,-4.300312961839609
2213,FDD28,OUT045,970.4651751051263
2214,FDC39,OUT045,3317.365640830634
2215,NCR17,OUT049,1957.7186321085742
2216,DRO35,OUT018,1732.3507615103817
2217,FDF40,OUT049,3947.2941558436814
2218,FDR31,OUT018,2019.3317603965745
2219,NCQ41,OUT017,3229.684314102986
2220,FDP38,OUT046,823.1058404513519
2221,NCU54,OUT027,5350.092512323159
2222,FDG22,OUT018,709.99539009364
2223,DRK59,OUT013,3865.478912864462
2224,FDC37,OUT046,1721.9612560188598
2225,NCO42,OUT013,2237.744482239194
2226,NCT42,OUT017,2501.348964243012
2227,FDX27,OUT035,1597.7743369757384
2228,FDV40,OUT018,1031.8557387565102
2229,FDT45,OUT027,1670.2909967811477
2230,FDS47,OUT019,235.98891004137295
2231,FDR45,OUT035,3998.1607575445673
2232,FDB03,OUT045,3853.7511062138983
2233,FDO49,OUT035,864.8707259173423
2234,FDU60,OUT027,4440.786648014127
2235,FDB26,OUT018,731.0034567871587
2236,FDB46,OUT017,3514.899839212393
2237,FDQ37,OUT019,558.292013887763
2238,FDN03,OUT017,3945.7283823544594
2239,NCX30,OUT045,3875.5969075530575
2240,FDK32,OUT019,424.68634243720135
2241,DRM47,OUT013,3216.9517415951495
2242,NCO02,OUT046,1153.4941330173228
2243,FDP04,OUT013,1116.4354234824027
2244,NCO43,OUT049,1617.3919366868517
2245,FDD59,OUT013,1323.8012368644995
2246,FDQ10,OUT017,2912.703305316096
2247,FDW45,OUT035,2513.198995479897
2248,NCK30,OUT049,3945.707726350671
2249,FDU31,OUT018,3197.882627369683
2250,NCQ17,OUT019,419.60299132647697
2251,FDN01,OUT017,2909.6142143325487
2252,FDZ19,OUT049,2907.691127514287
2253,DRG37,OUT017,2504.8378245504955
2254,FDE32,OUT045,782.5650593361527
2255,FDO34,OUT049,2809.4565855277215
2256,FDM04,OUT019,40.719316956262446
2257,FDZ25,OUT049,2809.9709848685493
2258,FDU08,OUT049,1623.9698879778828
2259,NCW30,OUT045,3872.1080472455733
2260,NCM18,OUT013,1056.6568440315057
2261,FDS22,OUT035,833.3477662204571
2262,NCH18,OUT017,3947.231043844996
2263,FDC23,OUT013,2998.819107060195
2264,FDY46,OUT013,3119.090482428742
2265,NCU06,OUT046,3739.918788745639
2266,FDX57,OUT045,1602.6733704722433
2267,FDX36,OUT027,5520.03833355395
2268,FDL16,OUT045,782.5650593361527
2269,FDT16,OUT010,768.2491315596001
2270,FDN16,OUT018,1409.4649480893854
2271,FDC03,OUT046,3232.919853458694
2272,DRF60,OUT013,3914.3452365686744
2273,FDS27,OUT027,5040.706056288298
2274,FDP33,OUT010,772.4935890688057
2275,FDJ36,OUT018,1413.7094055985908
2276,NCR42,OUT013,808.1361242771306
2277,FDV14,OUT017,1337.0914401836908
2278,NCP42,OUT035,3321.256055374923
2279,FDB50,OUT027,2188.6847948072123
2280,NCC30,OUT027,4591.0189860376695
2281,FDA23,OUT018,1404.381596978661
2282,FDW16,OUT017,1506.2025957038009
2283,FDQ52,OUT010,763.1657804488757
2284,FDB58,OUT049,2248.523105914351
2285,NCP29,OUT049,1156.7811903912364
2286,NCM05,OUT045,3871.0360170933905
2287,FDO25,OUT013,3504.939924737643
2288,NCM54,OUT046,2094.8841485670755
2289,NCL54,OUT046,2912.252017973954
2290,FDL39,OUT010,534.6591503670218
2291,FDF53,OUT018,2843.91630789068
2292,NCQ42,OUT035,2091.5065839259487
2293,FDF58,OUT013,1116.4354234824027
2294,FDZ04,OUT035,1218.722676430812
2295,FDE26,OUT019,353.118843196909
2296,FDS60,OUT017,3027.3406246057066
2297,FDV58,OUT017,3228.6122839508025
2298,FDM04,OUT045,818.1118977993394
2299,FDE08,OUT035,2323.8202348173963
2300,NCB43,OUT049,3129.3547067630716
2301,FDU11,OUT010,330.3471711322968
2302,FDF22,OUT019,614.9523354622754
2303,FDE24,OUT013,2096.3566215918904
2304,DRJ49,OUT046,2099.4451589208857
2305,NCQ53,OUT035,3998.1607575445673
2306,NCL41,OUT013,808.1361242771306
2307,FDR22,OUT013,1729.1628800063218
2308,FDH04,OUT035,1594.2854766682544
2309,DRH15,OUT045,791.8928679560827
2310,FDY40,OUT049,817.1010067689851
2311,NCI17,OUT035,1699.7814162217555
2312,NCC18,OUT013,2901.987793639624
2313,FDY28,OUT027,5350.6069116639865
2314,FDB45,OUT027,2708.901309391118
2315,NCL30,OUT018,1858.3364217414214
2316,FDM10,OUT017,3514.385439871565
2317,FDH22,OUT027,3389.4879106819217
2318,NCZ53,OUT017,3229.684314102986
2319,NCI18,OUT013,3619.202826520726
2320,FDH14,OUT027,3398.052180684044
2321,FDR36,OUT027,1532.2873678344486
2322,FDW01,OUT045,2463.604165578669
2323,FDK02,OUT027,3141.089618620314
2324,FDJ02,OUT018,2017.616361010777
2325,FDU55,OUT013,3936.5155321685243
2326,NCV18,OUT027,2321.7550773891226
2327,FDH14,OUT018,1871.4696435134401
2328,FDZ37,OUT045,1414.3871078995846
2329,FDX49,OUT049,3842.610843271261
2330,NCD43,OUT046,1630.4891210010771
2331,FDZ07,OUT013,1057.1712433723335
2332,FDK43,OUT035,2184.8901163497912
2333,FDR32,OUT018,3368.7514542284393
2334,FDT39,OUT013,2489.130791076004
2335,NCV54,OUT017,1958.1699194507164
2336,FDF38,OUT018,709.99539009364
2337,FDV60,OUT046,3228.675395949488
2338,FDH44,OUT027,3634.231865512704
2339,FDS21,OUT046,1076.1491773344874
2340,NCL41,OUT045,794.7252742814269
2341,FDM46,OUT017,1501.1273059033063
2342,FDU27,OUT045,788.7078827912999
2343,NCJ54,OUT017,3846.0365915800585
2344,DRG51,OUT018,2431.8667653606344
2345,NCA29,OUT019,465.20870779330744
2346,FDR47,OUT045,3154.9610868275
2347,NCL19,OUT027,3411.7322208820583
2348,DRG01,OUT049,1202.6039640779413
2349,FDG10,OUT046,1001.512262230475
2350,NCV05,OUT049,2504.3865372083533
2351,NCH18,OUT019,730.233191573333
2352,FDV14,OUT018,1214.5368601708155
2353,DRJ23,OUT035,3319.2389945435593
2354,DRJ11,OUT046,3226.1439357772965
2355,FDZ03,OUT017,3130.320393446041
2356,FDI27,OUT010,-2.004391389095872
2357,FDJ14,OUT018,1187.7621455590256
2358,FDU32,OUT017,1958.1699194507164
2359,FDD47,OUT027,4438.769587182764
2360,DRF36,OUT035,3321.256055374923
2361,FDM21,OUT046,3950.466583200704
2362,FDV10,OUT018,711.7107894794376
2363,FDH60,OUT018,2945.843789514219
2364,FDX47,OUT010,432.90128927011096
2365,FDT19,OUT019,495.7779252257019
2366,FDO11,OUT045,3875.174337524934
2367,FDH24,OUT027,4019.7272918403633
2368,FDL02,OUT018,1507.456316130363
2369,FDB02,OUT049,2912.766417314782
2370,FDA43,OUT046,3228.1609966086608
2371,FDG52,OUT045,782.5650593361527
2372,DRC12,OUT013,3218.968802426514
2373,FDY37,OUT018,1872.541673665623
2374,NCU18,OUT045,2062.151647598685
2375,FDU09,OUT035,988.5353001733918
2376,DRJ25,OUT027,1531.7729684936207
2377,DRE12,OUT018,1580.860479172833
2378,DRL47,OUT017,2082.740369810063
2379,DRK01,OUT046,1505.4348754111975
2380,FDC22,OUT019,553.267538923209
2381,FDG44,OUT013,824.5833005109826
2382,FDW04,OUT035,2179.2599468130707
2383,FDK09,OUT049,3739.918788745639
2384,NCN43,OUT035,2047.72459989129
2385,FDG04,OUT049,3229.2330267608436
2386,FDH32,OUT010,238.33227468121868
2387,DRI47,OUT017,2246.442933084302
2388,DRE15,OUT013,1192.3397397436115
2389,FDY11,OUT035,1237.9901121726523
2390,FDO60,OUT049,816.5866074281573
2391,FDQ20,OUT018,707.6994685208963
2392,FDO57,OUT027,4235.596022805506
2393,FDT14,OUT019,331.8574123600554
2394,FDA57,OUT049,816.5866074281573
2395,DRN35,OUT017,805.8947971794146
2396,FDJ03,OUT046,846.4924639692645
2397,FDX28,OUT017,1619.8602848603578
2398,DRE25,OUT045,1478.8570404044672
2399,FDR09,OUT046,3945.707726350671
2400,FDB23,OUT035,3762.3306174774975
2401,FDO08,OUT045,2631.6434415151452
2402,FDQ23,OUT049,1618.463966839035
2403,FDW04,OUT013,2092.1121640826846
2404,DRK13,OUT010,553.199488500469
2405,NCL17,OUT027,3368.7456455944807
2406,FDY21,OUT035,3305.0445550047166
2407,FDJ38,OUT027,5042.723117119662
2408,FDA37,OUT019,350.15232364633925
2409,FDV43,OUT013,807.0640941249476
2410,FDL36,OUT046,1504.164878868648
2411,FDD53,OUT045,783.6370894883357
2412,FDZ19,OUT010,487.0499323215554
2413,FDV21,OUT045,2054.1017769373907
2414,NCL54,OUT018,2678.507438342002
2415,DRI47,OUT027,3631.700405340512
2416,DRG03,OUT049,2503.3145070561704
2417,FDG21,OUT013,2491.547621231304
2418,FDW03,OUT018,1423.4322338548277
2419,NCI55,OUT046,1957.7186321085742
2420,DRC36,OUT019,491.53346771649626
2421,FDH22,OUT017,2095.533402299584
2422,FDV20,OUT045,2059.1851280481155
2423,NCU41,OUT027,5025.997217408628
2424,FDN46,OUT027,2693.2042083617393
2425,FDK50,OUT045,2624.14326024912
2426,NCA05,OUT027,3633.7174661718764
2427,DRH01,OUT018,2677.435408189819
2428,FDT08,OUT018,2267.838810382699
2429,FDM08,OUT018,3296.7834561465916
2430,FDZ07,OUT035,1108.140345579484
2431,FDS22,OUT017,809.9106146354864
2432,FDV35,OUT027,3996.710529784643
2433,FDI28,OUT010,107.98313009294043
2434,FDW58,OUT027,2806.8926774320958
2435,FDT52,OUT045,3879.6082285115986
2436,FDY34,OUT046,2667.856861374933
2437,FDR10,OUT046,2667.342462034105
2438,FDK57,OUT017,1957.0978892985333
2439,FDR02,OUT027,2823.8441264130597
2440,FDX49,OUT046,3842.610843271261
2441,FDQ20,OUT046,813.0977471206736
2442,DRK23,OUT045,3869.018956262026
2443,NCW06,OUT046,3228.1609966086608
2444,FDR31,OUT017,2244.4135027968264
2445,NCE43,OUT013,2798.120331041209
2446,DRO59,OUT027,2186.667733975848
2447,FDN09,OUT049,3946.779756502854
2448,FDR11,OUT046,2664.767770391386
2449,FDO57,OUT013,2656.0062075475926
2450,NCX18,OUT017,3229.684314102986
2451,FDB05,OUT018,3532.6861942326304
2452,FDQ08,OUT018,936.0343402528558
2453,NCG43,OUT035,1581.0484372647043
2454,FDJ56,OUT013,1612.63363349137
2455,FDA13,OUT010,-7.087742499820251
2456,FDO56,OUT017,1958.684318791544
2457,FDB37,OUT018,3525.045966568665
2458,FDZ02,OUT018,1318.073560796126
2459,FDQ24,OUT046,3945.707726350671
2460,FDM16,OUT013,1170.540475514891
2461,FDU35,OUT049,1617.3919366868517
2462,FDT35,OUT035,2883.765452281058
2463,NCX30,OUT049,3946.779756502854
2464,FDG04,OUT017,3229.684314102986
2465,FDI12,OUT035,1412.9660804262494
2466,FDE35,OUT035,1121.9224579866295
2467,NCP14,OUT027,2790.6811770618892
2468,NCY53,OUT045,1712.5328363834599
2469,FDP49,OUT017,857.3520919742919
2470,FDQ04,OUT017,804.8353248349918
2471,FDM39,OUT035,3083.423060162278
2472,FDO58,OUT019,442.38561197128024
2473,FDC56,OUT017,1953.6090289910494
2474,NCQ54,OUT046,2809.4565855277215
2475,FDV10,OUT027,1532.2873678344486
2476,NCK17,OUT046,816.5866074281573
2477,NCF55,OUT027,1547.9844688638273
2478,FDV33,OUT013,3937.0299315093516
2479,NCH29,OUT019,251.3342067052347
2480,FDA37,OUT027,3337.6710168224267
2481,FDH46,OUT018,1413.3244077795493
2482,FDS25,OUT035,1811.7497722770408
2483,FDH04,OUT027,2439.941279819133
2484,FDX52,OUT046,3229.7474261016714
2485,NCD42,OUT017,809.3962152946585
2486,FDW47,OUT017,1955.0808284671693
2487,FDL25,OUT027,2488.8491720778684
2488,NCJ06,OUT010,317.4519155190378
2489,FDY09,OUT013,2901.987793639624
2490,FDS40,OUT046,816.5866074281573
2491,FDH41,OUT017,3514.385439871565
2492,FDG38,OUT035,1412.9660804262494
2493,FDU03,OUT027,4910.725799702981
2494,FDV20,OUT046,2094.32651775572
2495,DRB13,OUT045,3159.6446686142876
2496,NCQ30,OUT013,1943.9655474667609
2497,NCH06,OUT013,3935.443502016341
2498,FDU50,OUT018,1587.0158604357405
2499,NCO42,OUT019,379.7429972366697
2500,FDW09,OUT018,1188.8341757112087
2501,FDH04,OUT013,1424.8617702595388
2502,FDC21,OUT045,1701.7367686654034
2503,FDL21,OUT049,817.1010067689851
2504,FDM46,OUT010,241.11970421919932
2505,FDT22,OUT019,60.203377580190136
2506,FDB28,OUT035,3378.9347845183856
2507,FDI12,OUT018,1247.0776476456558
2508,FDA28,OUT045,2059.1851280481155
2509,FDF59,OUT013,2081.5308332491986
2510,FDM45,OUT027,3159.9261207255895
2511,FDQ56,OUT017,1332.5305497240238
2512,FDR46,OUT049,2246.9366764213405
2513,FDT01,OUT013,3504.1843275359215
2514,FDD16,OUT027,2146.7051619969284
2515,NCU30,OUT010,440.4927327289115
2516,FDM40,OUT010,373.9906583041377
2517,FDI56,OUT035,1577.5595769572203
2518,NCS30,OUT013,2080.059033773079
2519,FDU08,OUT017,1624.4211753200248
2520,FDX51,OUT027,5040.706056288298
2521,FDA43,OUT045,3156.9781476588637
2522,FDX59,OUT010,-9.6040936583463
2523,FDC37,OUT018,1503.4449951718216
2524,FDP58,OUT013,3503.6699281950932
2525,NCY42,OUT035,2191.4681875349656
2526,FDF21,OUT018,2945.843789514219
2527,FDU10,OUT027,1548.498868204655
2528,DRL47,OUT018,1858.938272701092
2529,FDA58,OUT018,3477.872209435126
2530,FDJ22,OUT049,3232.919853458694
